% Model:              HY_100_sweep_SiN_Nist.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 7 2024, 21:04
% Table:              Table 2 - Global Evaluation 1
% daddy                                           Effective mode index                              Eigenvalue                                        real(ewfd.neff) (1)                               Frequency (Hz)
44                                                1.8947789584931112                                -1.0982700472654015E7i                            1.8947789584931112                                2.7656130811808116E14
45                                                1.7321059073666216-1.0917758286116612E-12i        -6.2646847900151666E-6-9938942.81976705i          1.7321059073666216                                2.7378306666666666E14
45                                                1.804395325537009+7.685424550535207E-16i          4.409949462589962E-9-1.0353744472838046E7i        1.804395325537009                                 2.7378306666666666E14
45                                                1.8336761987577386-5.449768125971228E-16i         -3.1271144307432003E-9-1.0521760137131996E7i      1.8336761987577386                                2.7378306666666666E14
45                                                1.8561821292098166                                -1.0650900713881679E7i                            1.8561821292098166                                2.7378306666666666E14
45                                                1.8925157969893607                                -1.0859385798400743E7i                            1.8925157969893607                                2.7378306666666666E14
46                                                1.72641106713476-1.0916499128096921E-12i          -6.201662470840627E-6-9807740.190934315i          1.72641106713476                                  2.710600886075949E14
46                                                1.800244531208832                                 -1.0227188054088367E7i                            1.800244531208832                                 2.710600886075949E14
46                                                1.8301776908792464-2.4942961130972033E-16i        -1.4170094656028478E-9-1.0397238315425264E7i      1.8301776908792464                                2.710600886075949E14
46                                                1.853061640813354-6.346819388375464E-16i          -3.6056276969587015E-9-1.0527242020665968E7i      1.853061640813354                                 2.710600886075949E14
46                                                1.8902516444692261                                -1.0738518408138419E7i                            1.8902516444692261                                2.710600886075949E14
47                                                1.7206751094769421-8.674865817466149E-13i         -4.8796588581967536E-6-9678890.390595477i         1.7206751094769421                                2.6839074127126228E14
47                                                1.796074768929061-6.949046338363375E-16i          -3.908876083448063E-9-1.0103017545864858E7i       1.796074768929061                                 2.6839074127126228E14
47                                                1.8266642293699538+3.6705880993908905E-16i        2.0647256235274022E-9-1.0275084912379421E7i       1.8266642293699538                                2.6839074127126228E14
47                                                1.849931904575014                                 -1.0405966841636952E7i                            1.849931904575014                                 2.6839074127126228E14
47                                                1.8879861925686559+3.8085949594443836E-16i        2.1423552274108487E-9-1.0620024266164105E7i       1.8879861925686559                                2.6839074127126228E14
48                                                1.7148975098422377-6.501226452235499E-13i         -3.6213129896572124E-6-9552321.664148588i         1.7148975098422377                                2.6577345567375884E14
48                                                1.7918857538236315                                -9981161.560788171i                               1.7918857538236315                                2.6577345567375884E14
48                                                1.8231352976641069+4.64824419718444E-16i          2.5891648620507134E-9-1.0155227761776239E7i       1.8231352976641069                                2.6577345567375884E14
48                                                1.8467926019762326-2.483512545630298E-16i         -1.3833660936968491E-9-1.0287003672114382E7i      1.8467926019762326                                2.6577345567375884E14
48                                                1.8857189506451577                                -1.0503831209365036E7i                            1.8857189506451577                                2.6577345567375884E14
49                                                1.7090777600804345-4.658014310533759E-13i         -2.5695493482509187E-6-9427965.119372068i         1.7090777600804345                                2.6320672344161544E14
49                                                1.7876772194196917+2.996482370680933E-15i         1.6529810364078222E-8-9861551.570708925i          1.7876772194196917                                2.6320672344161544E14
49                                                1.8195903825859665-6.866740532956712E-16i         -3.787972188313269E-9-1.0037597503906433E7i       1.8195903825859665                                2.6320672344161544E14
49                                                1.8436434298101876-4.675991034089473E-16i         -2.579466037040778E-9-1.0170283854136568E7i       1.8436434298101876                                2.6320672344161544E14
49                                                1.8834494308405925+2.491099103445167E-16i         1.3741911576378327E-9-1.0389869877676353E7i       1.8834494308405925                                2.6320672344161544E14
50                                                1.703215911676173-2.926551310362867E-13i          -1.5989621038242722E-6-9305757.557563663i         1.703215911676173                                 2.6068909391304347E14
50                                                1.78344940947128                                  -9744124.457120048i                               1.78344940947128                                  2.6068909391304347E14
50                                                1.8160294930671361+9.679369089071711E-16i         5.288458229845532E-9-9922130.285429757i           1.8160294930671361                                2.6068909391304347E14
50                                                1.8404845822219953                                -1.0055744074006781E7i                            1.8404845822219953                                2.6068909391304347E14
50                                                1.8811776532853013+5.792649514734801E-16i         3.164894810488927E-9-1.0278076340275459E7i        1.8811776532853013                                2.6068909391304347E14
51                                                1.69731262365073-1.49701013001268E-13i            -8.101629675792138E-7-9185641.463060036i          1.69731262365073                                  2.582191714039621E14
51                                                1.7792031269661714                                -9628822.52010493i                                1.7792031269661714                                2.582191714039621E14
51                                                1.812453201992193-5.531857629841331E-16i          -2.9937714540248356E-9-9808767.724985307i         1.812453201992193                                 2.582191714039621E14
51                                                1.837316797374667+9.63521355039482E-16i           5.214455832160068E-9-9943326.361669905i           1.837316797374667                                 2.582191714039621E14
51                                                1.8789041852593111                                -1.016839205031829E7i                             1.8789041852593111                                2.582191714039621E14
52                                                1.6913675664903622-1.0207579562531296E-13i        -5.472364669723827E-7-9067556.179874005i          1.6913675664903622                                2.557956126279863E14
52                                                1.7749382474811968-1.1301914396740702E-15i        -6.0590462867408355E-9-9515585.254031517i         1.7749382474811968                                2.557956126279863E14
52                                                1.8088611203239748+1.3642897674483814E-15i        7.3140660593576136E-9-9697448.476064848i          1.8088611203239748                                2.557956126279863E14
52                                                1.8341399016872475-1.0982235847006354E-15i        -5.8876640711511315E-9-9832970.035489012i         1.8341399016872475                                2.557956126279863E14
52                                                1.8766286562225378+3.8801248695548404E-16i        2.0801658336526514E-9-1.0060755631236875E7i       1.8766286562225378                                2.557956126279863E14
53                                                1.685380393650199-4.649780362414795E-12i          -2.4696053807892483E-5-8951443.217575213i         1.685380393650199                                 2.53417124260355E14
53                                                1.7706546134763848+9.793271189487387E-16i         5.201431753762663E-9-9404354.227797607i           1.7706546134763848                                2.53417124260355E14
53                                                1.8052528259256955                                -9588113.29805643i                                1.8052528259256955                                2.53417124260355E14
53                                                1.8309536865092035+9.953353828460437E-16i         5.286455328160803E-9-9724616.484531635i           1.8309536865092035                                2.53417124260355E14
53                                                1.8743506630330895-4.2629446939743437E-16i        -2.264148052958476E-9-9955107.816121574i          1.8743506630330895                                2.53417124260355E14
54                                                1.679350783876903-4.837538782853613E-12i          -2.5456576719712925E-5-8837246.374251153i         1.679350783876903                                 2.5108246063651588E14
54                                                1.7663520795258123-1.7579103955197151E-15i        -9.250650559855718E-9-9295073.227288686i          1.7663520795258123                                2.5108246063651588E14
54                                                1.8016279015388754-1.4028058569928845E-15i        -7.381984212297453E-9-9480705.159090327i          1.8016279015388754                                2.5108246063651588E14
54                                                1.8277579518588924+2.0886856486677847E-16i        1.0991288927157693E-9-9618209.303350456i          1.8277579518588924                                2.5108246063651588E14
54                                                1.8720698065826997                                -9851391.543329101i                               1.8720698065826997                                2.5108246063651588E14
55                                                1.6732793077845374-4.805030451339285E-12i         -2.5054686084983806E-5-8724916.150605338i         1.6732793077845374                                2.4879042157676347E14
55                                                1.7620313238328245+8.973365622024976E-16i         4.678947637531762E-9-9187692.385640329i           1.7620313238328245                                2.4879042157676347E14
55                                                1.7979867565441405-6.777682201330281E-16i         -3.534060848475602E-9-9375173.420100931i          1.7979867565441405                                2.4879042157676347E14
55                                                1.8245532990053717-1.5198453491627674E-15i        -7.924871341945831E-9-9513698.324046964i          1.8245532990053717                                2.4879042157676347E14
55                                                1.8697864890995222                                -9749556.01317263i                                1.8697864890995222                                2.4879042157676347E14
56                                                1.667166363358292-4.8603189550361315E-12i         -2.5113720926389358E-5-8614403.946444772i         1.667166363358292                                 2.4653985032894734E14
56                                                1.7576928388289288-1.858205517598298E-15i         -9.60152105747834E-9-9082162.68048084i            1.7576928388289288                                2.4653985032894734E14
56                                                1.794329611440103-2.742807151822308E-16i          -1.4172340128912017E-9-9271468.298386276i         1.794329611440103                                 2.4653985032894734E14
56                                                1.8213401436303016+9.994020951861172E-16i         5.164003750360119E-9-9411034.235061076i           1.8213401436303016                                2.4653985032894734E14
56                                                1.8675009274198795-8.976901384142138E-16i         -4.638448592174504E-9-9649551.30617503i           1.8675009274198795                                2.4653985032894734E14
57                                                1.6610117862381364-5.3252276571140495E-12i        -2.72692682742994E-5-8505660.024729893i           1.6610117862381364                                2.4432963162184188E14
57                                                1.753336573982275-1.705752232656129E-15i          -8.73476557939182E-9-8978434.066981275i           1.753336573982275                                 2.4432963162184188E14
57                                                1.7906561251974074+6.67141502324945E-16i          3.416278472060155E-9-9169538.92098735i            1.7906561251974074                                2.4432963162184188E14
57                                                1.8181183666837049-3.9813980240714524E-16i        -2.0387825237880673E-9-9310166.754898453i         1.8181183666837049                                2.4432963162184188E14
57                                                1.8652127917494903                                -9551326.49379284i                                1.8652127917494903                                2.4432963162184188E14
58                                                1.6548154489503066-6.5702065075732765E-12i        -3.334557753919233E-5-8398636.603342775i          1.6548154489503066                                2.42158689822294E14
58                                                1.7489625015465629-1.4620830017517107E-15i        -7.4204672330237265E-9-8876458.394608576i         1.7489625015465629                                2.42158689822294E14
58                                                1.7869659622872196-4.3402936217063365E-16i        -2.202816568073548E-9-9069336.250947567i          1.7869659622872196                                2.42158689822294E14
58                                                1.8148878668386768+7.748338028181765E-16i         3.932491409832997E-9-9211047.479078574i           1.8148878668386768                                2.42158689822294E14
58                                                1.8629217560786893                                -9454832.476751868i                               1.8629217560786893                                2.42158689822294E14
59                                                1.6485773434831084-8.787574967497853E-12i         -4.420653476502933E-5-8293288.1844053i            1.6485773434831084                                2.4002598718975178E14
59                                                1.7445706788848347+1.2670365185359736E-15i        6.373919325000163E-9-8776189.637234194i           1.7445706788848347                                2.4002598718975178E14
59                                                1.783258869437096-1.661487646894783E-15i          -8.358234404347226E-9-8970813.392589945i          1.783258869437096                                 2.4002598718975178E14
59                                                1.8116486218466212+1.6117924737230973E-15i        8.108239222673822E-9-9113630.106131975i           1.8116486218466212                                2.4002598718975178E14
59                                                1.860627572944287                                 -9360022.280589877i                               1.860627572944287                                 2.4002598718975178E14
60                                                1.6422983736658212-1.0448024253287957E-11i        -5.210069244231339E-5-8189575.405890491i          1.6422983736658212                                2.3793052222222222E14
60                                                1.7401619716818189-3.1567400552879997E-16i        -1.5741573598389553E-9-8677587.406812591i         1.7401619716818189                                2.3793052222222222E14
60                                                1.7795354250219035-8.956762827408914E-16i         -4.466428618814919E-9-8873929.235002544i          1.7795354250219035                                2.3793052222222222E14
60                                                1.808401394670868+2.5348239586028537E-15i         1.2640292581730355E-8-9017873.867046881i          1.808401394670868                                 2.3793052222222222E14
60                                                1.8583307991797655                                -9266854.5819727i                                 1.8583307991797655                                2.3793052222222222E14
61                                                1.635978846629096-9.074706300014812E-12i          -4.4860787797972535E-5-8087457.318644014i         1.635978846629096                                 2.358713280881196E14
61                                                1.7357366696755134+1.9213323271495746E-15i        9.498101532773696E-9-8580609.866276957i           1.7357366696755134                                2.358713280881196E14
61                                                1.7757956002766053-1.4757021214298294E-15i        -7.2951297302452E-9-8778641.089073265i            1.7757956002766053                                2.358713280881196E14
61                                                1.8051463801976726+1.9950832103484922E-15i        9.862688838601358E-9-8923736.595882323i           1.8051463801976726                                2.358713280881196E14
61                                                1.8560314004337959-5.628214333980419E-16i         -2.7823063421654843E-9-9175286.565593688i         1.8560314004337959                                2.358713280881196E14
62                                                1.6296188661598858-8.218600887182413E-12i         -4.02800252261448E-5-7986893.382338884i           1.6296188661598858                                2.3384747113884553E14
62                                                1.7312948433120783                                -8485215.539699089i                               1.7312948433120783                                2.3384747113884553E14
62                                                1.7720391303438916+1.9289858639125033E-15i        9.45411516216237E-9-8684906.573731693i            1.7720391303438916                                2.3384747113884553E14
62                                                1.801883554105595-4.3309028305565435E-16i         -2.122610376893553E-9-8831176.49953573i           1.801883554105595                                 2.3384747113884553E14
62                                                1.853729111704718-3.308770019804154E-16i          -1.62165484970903E-9-9085275.755190443i           1.853729111704718                                 2.3384747113884553E14
63                                                1.6232185816320588-1.2668333877123108E-11i        -6.156031653765298E-5-7887844.657735064i          1.6232185816320588                                2.318580494972931E14
63                                                1.726836562391096-6.082934270695849E-16i          -2.9559321913515335E-9-8391364.35940931i          1.726836562391096                                 2.318580494972931E14
63                                                1.7682657472855623-1.0396759095303522E-15i        -5.052185923425894E-9-8592684.735138109i          1.7682657472855623                                2.318580494972931E14
63                                                1.798612886788198-2.0701357554084124E-16i         -1.005958744180143E-9-8740153.181416446i          1.798612886788198                                 2.318580494972931E14
63                                                1.851423663507042                                 -8996781.098153168i                               1.851423663507042                                 2.318580494972931E14
64                                                1.61677843966997-2.5164762073446193E-11i          -1.2125372953876321E-4-7790274.951763108i         1.61677843966997                                  2.2990219171779138E14
64                                                1.7223621302820182+2.0727884693569365E-15i        9.987510778799668E-9-8299018.735146096i           1.7223621302820182                                2.2990219171779138E14
64                                                1.7644754121959874-7.332656973884723E-16i         -3.5331627730751853E-9-8501937.104899902i         1.7644754121959874                                2.2990219171779138E14
64                                                1.7953345710010855+2.1065579776342093E-15i        1.0150225562724852E-8-8650628.6794368i            1.7953345710010855                                2.2990219171779138E14
64                                                1.8491150057530772                                -8909763.984227784i                               1.8491150057530772                                2.2990219171779138E14
65                                                1.610299564796688-4.881754645745123E-11i          -2.332545175924064E-4-7694152.521435917i          1.610299564796688                                 2.2797905551330797E14
65                                                1.717872423604244                                 -8208145.0734594455i                              1.717872423604244                                 2.2797905551330797E14
65                                                1.7606686700788672+5.778249322140458E-16i         2.7608981933150817E-9-8412629.29174978i           1.7606686700788672                                2.2797905551330797E14
65                                                1.7920493528650254+1.4331053251879234E-15i        6.847502907119074E-9-8562568.945750732i           1.7920493528650254                                2.2797905551330797E14
65                                                1.8468036501654372+7.199626395170617E-16i         3.4400446223055777E-9-8824189.779441142i          1.8468036501654372                                2.2797905551330797E14
66                                                1.6037824265287925-8.841805179828981E-11i         -4.1896455803051136E-4-7599443.573362391i         1.6037824265287925                                2.26087826546003E14
66                                                1.7133676582828383                                -8118707.764946774i                               1.7133676582828383                                2.26087826546003E14
66                                                1.7568453801843642+6.553722558829682E-16i         3.105448965985675E-9-8324724.796199645i           1.7568453801843642                                2.26087826546003E14
66                                                1.788757328223752-5.770966428585226E-16i          -2.7345438516073405E-9-8475937.980999464i         1.788757328223752                                 2.26087826546003E14
66                                                1.8444894427813816                                -8740021.844744975i                               1.8444894427813816                                2.26087826546003E14
67                                                1.5972275062828973-1.519673490066582E-10i         -7.141653062450763E-4-7506115.482198796i          1.5972275062828973                                2.242277172774869E14
67                                                1.7088480019317964-3.6213739008528186E-16i        -1.7018521530023973E-9-8030672.145056886i         1.7088480019317964                                2.242277172774869E14
67                                                1.7530053398705674+2.0447205534664523E-16i        9.609093596730384E-10-8238188.029081604i          1.7530053398705674                                2.242277172774869E14
67                                                1.7854585395939382+1.307586068901319E-15i         6.144955554221003E-9-8390700.71993639i            1.7854585395939382                                2.242277172774869E14
67                                                1.842172167308038+3.3385137493633606E-16i         1.5689230020805459E-9-8657224.453945428i          1.842172167308038                                 2.242277172774869E14
68                                                1.5906353795426622-2.5467478551106307E-10i        -0.0011870688949793947-7414137.125981068i         1.5906353795426622                                2.223979658753709E14
68                                                1.7043136445937306+6.467683537765988E-16i         3.0146627726987046E-9-7944004.785264851i          1.7043136445937306                                2.223979658753709E14
68                                                1.7491483524816707+1.9702638801119277E-16i        9.183629868535538E-10-8152984.590793926i          1.7491483524816707                                2.223979658753709E14
68                                                1.7821530445145572                                -8306823.311898541i                               1.7821530445145572                                2.223979658753709E14
68                                                1.8398516103629527                                -8575763.06055134i                                1.8398516103629527                                2.223979658753709E14
69                                                1.5840071372381217-4.203552736099156E-10i         -0.001943465841752227-7323480.773482093i          1.5840071372381217                                2.2059783517292125E14
69                                                1.6997651572314023-1.529331759216841E-15i         -7.070695246000268E-9-7858675.100494589i          1.6997651572314023                                2.2059783517292125E14
69                                                1.7452746194016449                                -8069083.03577473i                                1.7452746194016449                                2.2059783517292125E14
69                                                1.7788412661484816+6.389586086225093E-16i         2.954154040907183E-9-8224274.692618743i           1.7788412661484816                                2.2059783517292125E14
69                                                1.837527940469809+1.0205776531282557E-15i         4.718527236917793E-9-8495606.002275106i           1.837527940469809                                 2.2059783517292125E14
70                                                1.5773441490493982+1.8822569943524236E-14i        8.632532475365808E-8-7234120.862534939i           1.5773441490493982                                2.1882661167883212E14
70                                                1.695203270477093-7.602519891489505E-16i          -3.4867183415874016E-9-7774654.220251425i         1.695203270477093                                 2.1882661167883212E14
70                                                1.7413845026733838-4.998436088211942E-16i         -2.292416072140838E-9-7986453.665217253i          1.7413845026733838                                2.1882661167883212E14
70                                                1.7755237765140226                                -8143025.47820505i                                1.7755237765140226                                2.1882661167883212E14
70                                                1.8352014777763577                                -8416723.329108521i                               1.8352014777763577                                2.1882661167883212E14
71                                                1.5706473857347325-1.2316592613211394E-14i        -5.603724383913573E-8-7146030.830418898i          1.5706473857347325                                2.1708360463432297E14
71                                                1.6906282537460608-3.093735463858998E-16i         -1.4075679370614972E-9-7691912.095467002i         1.6906282537460608                                2.1708360463432297E14
71                                                1.7374778636665782                                -7905065.448616669i                               1.7374778636665782                                2.1708360463432297E14
71                                                1.772200689897212-7.900197241069557E-16i          -3.594381117227295E-9-8063045.138403828i          1.772200689897212                                 2.1708360463432297E14
71                                                1.832872055385942-2.2798014277521413E-16i         -1.0372494449050901E-9-8339083.8293562615i        1.832872055385942                                 2.1708360463432297E14
72                                                1.5639179563724395-6.115090853431655E-14i         -2.7602190375251474E-7-7059185.578386232i         1.5639179563724395                                2.153681451149425E14
72                                                1.6860403761885367+2.5692642334920065E-16i        1.1597100059007898E-9-7610419.625703559i          1.6860403761885367                                2.153681451149425E14
72                                                1.733554560213665+1.5095241187807293E-15i         6.813663623531817E-9-7824888.320351055i           1.733554560213665                                 2.153681451149425E14
72                                                1.7688721134979795                                -7984304.076013078i                               1.7688721134979795                                2.153681451149425E14
72                                                1.8305395001666152                                -8262657.2497548405i                              1.8305395001666152                                2.153681451149425E14
73                                                1.5571571566082858-2.4151565835967435E-13i        -1.081602021425025E-6-6973561.630342638i          1.5571571566082858                                2.1367958517462578E14
73                                                1.6814399328887908+4.529561588828744E-16i         2.028515668060854E-9-7530148.739295707i           1.6814399328887908                                2.1367958517462578E14
73                                                1.7296144688639956-1.4409379064321934E-15i        -6.45308615983811E-9-7745893.241519229i           1.7296144688639956                                2.1367958517462578E14
73                                                1.7655381723116967+4.2897681705450155E-16i        1.9211267526995785E-9-7906773.7017345335i         1.7655381723116967                                2.1367958517462578E14
73                                                1.828203653787692+2.511073605691812E-16i          1.1245574329671602E-9-8187414.352110377i          1.828203653787692                                 2.1367958517462578E14
74                                                1.5503670308007205-7.323178662772785E-13i         -3.2540939586835228E-6-6889139.567653979i         1.5503670308007205                                2.1201729702970294E14
74                                                1.6768277327863115+3.698989983017152E-16i         1.6436661607282767E-9-7451074.52143862i           1.6768277327863115                                2.1201729702970294E14
74                                                1.725657992849112-4.0218036907544964E-16i         -1.7871101738408262E-9-7668054.417175782i         1.725657992849112                                 2.1201729702970294E14
74                                                1.7621994839904727+2.0937321487405434E-16i        9.303611792175478E-10-7830428.505041291i          1.7621994839904727                                2.1201729702970294E14
74                                                1.825864861363642                                 -8113329.0451312065i                              1.825864861363642                                 2.1201729702970294E14
75                                                1.5435495887828972-1.998736163369128E-12i         -8.812933119024142E-6-6805900.419048275i          1.5435495887828972                                2.1038067228070175E14
75                                                1.6722043530282775-1.2504256772313957E-15i        -5.513442977473957E-9-7373171.804595803i          1.6722043530282775                                2.1038067228070175E14
75                                                1.7216852874400848+2.876715117315095E-15i         1.2684164321442529E-8-7591345.755530388i          1.7216852874400848                                2.1038067228070175E14
75                                                1.758856432242167                                 -7755242.7315805545i                              1.758856432242167                                 2.1038067228070175E14
75                                                1.8235232250340891+2.2710821197251177E-16i        1.0013775302494827E-9-8040374.9718139805i         1.8235232250340891                                2.1038067228070175E14
76                                                1.5367068540590303-5.667383065330427E-12i         -2.4797505575377814E-5-6723825.854363414i         1.5367068540590303                                2.087691211699164E14
76                                                1.6675701462412218+4.465634673750912E-16i         1.9539282847732195E-9-7296415.209995932i          1.6675701462412218                                2.087691211699164E14
76                                                1.7176962636437818-4.4286780636546477E-16i        -1.937758004163191E-9-7515740.895490169i          1.7176962636437818                                2.087691211699164E14
76                                                1.7555091735319404-8.593958931602722E-16i         -3.760267165010515E-9-7681190.421834865i          1.7555091735319404                                2.087691211699164E14
76                                                1.8211786077159378                                -7968525.536037991i                               1.8211786077159378                                2.087691211699164E14
77                                                1.5298411860677812-1.669840793908553E-11i         -7.25080797623726E-5-6642899.559515738i           1.5298411860677812                                2.0718207187284034E14
77                                                1.6629254879725093-2.562535994209715E-16i         -1.112708259014327E-9-7220780.230105952i          1.6629254879725093                                2.0718207187284034E14
77                                                1.7136908396709039+2.1816583763217498E-15i        9.47323003136841E-9-7441214.308824098i            1.7136908396709039                                2.0718207187284034E14
77                                                1.7521578772389566                                -7608246.461732401i                               1.7521578772389566                                2.0718207187284034E14
77                                                1.8188308747590993+3.613177068855119E-16i         1.5689192170883681E-9-7897754.9609750975i         1.8188308747590993                                2.0718207187284034E14
78                                                1.5229554304592727-5.065483242338981E-11i         -2.182947179837359E-4-6563107.808059714i          1.5229554304592727                                2.0561896982167353E14
78                                                1.6582708406923758+3.722216452140845E-16i         1.6040724089323375E-9-7146243.471579338i          1.6582708406923758                                2.0561896982167353E14
78                                                1.7096690171627458+1.2809180072053708E-15i        5.520058437979794E-9-7367741.597240828i           1.7096690171627458                                2.0561896982167353E14
78                                                1.748802788441683+6.198765839775522E-16i          2.671330208993435E-9-7536386.821324741i           1.748802788441683                                 2.0561896982167353E14
78                                                1.8164799675017953                                -7828038.575166894i                               1.8164799675017953                                2.0561896982167353E14
79                                                1.5160533917134977-1.5669390895748367E-10i        -6.702088948170165E-4-6484441.385782183i          1.5160533917134977                                2.0407927705922397E14
79                                                1.6536070882761704                                -7072784.044183017i                               1.6536070882761704                                2.0407927705922397E14
79                                                1.7056312451081452+1.2118808314992289E-15i        5.183438961557886E-9-7295301.0066235i             1.7056312451081452                                2.0407927705922397E14
79                                                1.7454445545291983+4.517151104248844E-16i         1.932069261302E-9-7465589.911173913i              1.7454445545291983                                2.0407927705922397E14
79                                                1.8141262532634044                                -7759354.268123469i                               1.8141262532634044                                2.0407927705922397E14
80                                                1.5091390906578892-4.881523404250113E-10i         -0.0020723997385295664-6406892.270886494i         1.5091390906578892                                2.0256247162162162E14
80                                                1.6489347577641817+8.760553116062298E-16i         3.719201258216822E-9-7000380.1638389435i          1.6489347577641817                                2.0256247162162162E14
80                                                1.7015775780378408+2.1008994869785207E-15i        8.919149181381466E-9-7223869.754968639i           1.7015775780378408                                2.0256247162162162E14
80                                                1.7420834645033034-4.079527829100171E-16i         -1.7319208997319207E-9-7395833.262194369i         1.7420834645033034                                2.0256247162162162E14
80                                                1.811769714403091-4.710852565362021E-16i          -1.999943217768372E-9-7691678.952385443i          1.811769714403091                                 2.0256247162162162E14
81                                                1.5022172783895817-1.5242634287083838E-9i         -0.006423359878961566-6330455.755713431i          1.5022172783895817                                2.010680469483568E14
81                                                1.6442543104493896                                -6929010.412261775i                               1.6442543104493896                                2.010680469483568E14
81                                                1.6975079869316256-6.363572698903889E-16i         -2.6816570411081193E-9-7153425.380488791i         1.6975079869316256                                2.010680469483568E14
81                                                1.7387197327037056-7.028761129561577E-16i         -2.9619724115986784E-9-7327094.753740537i         1.7387197327037056                                2.010680469483568E14
81                                                1.8094102476349925                                -7624989.860898968i                               1.8094102476349925                                2.010680469483568E14
82                                                1.4952937987781358-3.4358861919552817E-12i        -1.4373042369130922E-5-6255131.841810606i         1.4952937987781358                                1.995955113182423E14
82                                                1.6395662140345728+4.1201893325676475E-16i        1.7235627880950138E-9-6858654.025412842i          1.6395662140345728                                1.995955113182423E14
82                                                1.6934224447865436-5.276614923527307E-16i         -2.2073201970140685E-9-7083946.087836847i         1.6934224447865436                                1.995955113182423E14
82                                                1.7353535696908233-4.453074056034278E-16i         -1.862815544650944E-9-7259352.89736553i           1.7353535696908233                                1.995955113182423E14
82                                                1.8070477466883865                                -7559264.881068208i                               1.8070477466883865                                1.995955113182423E14
83                                                1.4883761875419372-2.8798104336805612E-11i        -1.1959274688938645E-4-6180927.556589205i         1.4883761875419372                                1.9814438730998016E14
83                                                1.6348711118635362-8.717039980217499E-16i         -3.6200117333641513E-9-6789291.572500544i         1.6348711118635362                                1.9814438730998016E14
83                                                1.6893211016498761-1.9727387790755036E-16i        -8.192388176860936E-10-7015411.45075673i          1.6893211016498761                                1.9814438730998016E14
83                                                1.731985346367908                                 -7192587.495405938i                               1.731985346367908                                 1.9814438730998016E14
83                                                1.8046822697363794                                -7494483.226262474i                               1.8046822697363794                                1.9814438730998016E14
84                                                1.481474420548766-2.1272477594704675E-10i         -8.770270253960324E-4-6107859.784878213i          1.481474420548766                                 1.9671421128608922E14
84                                                1.6301698927300965+5.687498805309251E-16i         2.3448562288793E-9-6720905.195674714i             1.6301698927300965                                1.9671421128608922E14
84                                                1.6852043605704214+1.1864977989295785E-15i        4.891722793461448E-9-6947802.675807769i           1.6852043605704214                                1.9671421128608922E14
84                                                1.7286156617781536+4.234128782981604E-16i         1.745657201964317E-9-7126779.873914049i           1.7286156617781536                                1.9671421128608922E14
84                                                1.8023141117566486                                -7430625.686293832i                               1.8023141117566486                                1.9671421128608922E14
85                                                1.4746014252980735-1.5066414679942217E-9i         -0.006167105885921026-6035957.009367381i          1.4746014252980735                                1.9530453289902278E14
85                                                1.6254631100699135+9.57964924597876E-16i          3.921218983079331E-9-6653476.176256491i           1.6254631100699135                                1.9530453289902278E14
85                                                1.6810722578332575-6.238816378704861E-15i         -2.553722436799331E-8-6881100.006987059i          1.6810722578332575                                1.9530453289902278E14
85                                                1.7252447762559078-4.746124016399721E-16i         -1.9427216082016213E-9-7061910.507791173i         1.7252447762559078                                1.9530453289902278E14
85                                                1.79994320933957                                  -7367672.134644986i                               1.79994320933957                                  1.9530453289902278E14
86                                                1.4677755952789722+1.1114870368266233E-11i        4.517256803951886E-5-5965269.116748776i           1.4677755952789722                                1.9391491461836997E14
86                                                1.620751319606047+3.522546447530144E-16i          1.4316178578899773E-9-6586986.337607142i          1.620751319606047                                 1.9391491461836997E14
86                                                1.6769248201503202                                -6815284.211651527i                               1.6769248201503202                                1.9391491461836997E14
86                                                1.7218729399739867-5.684882220339299E-16i         -2.3104248667453003E-9-6997960.386335492i         1.7218729399739867                                1.9391491461836997E14
86                                                1.7975694833810578+2.0661596665049653E-16i        8.397195380899787E-10-7305602.953825525i          1.7975694833810578                                1.9391491461836997E14
87                                                1.4610253084786315-8.717133970060535E-10i         -0.003517750037341066-5895884.875819177i          1.4610253084786315                                1.925449312780989E14
87                                                1.6160351024917199-2.0135895232655093E-16i        -8.125726465814126E-10-6521418.119372144i         1.6160351024917199                                1.925449312780989E14
87                                                1.6727620843882747-8.10148447898519E-16i          -3.2693081724279514E-9-6750336.6416413i           1.6727620843882747                                1.925449312780989E14
87                                                1.718500414433494+2.423373462741213E-16i          9.77938634226365E-10-6934911.081792266i           1.718500414433494                                 1.925449312780989E14
87                                                1.7951928573277283-1.161996937084308E-15i         -4.689172820857935E-9-7244399.091018189i          1.7951928573277283                                1.925449312780989E14
88                                                1.454400498585255-4.982624031960964E-9i           -0.01996603961021495-5827976.940985675i           1.454400498585255                                 1.9119416964285712E14
88                                                1.6113152936321855-2.615088197573116E-16i         -1.047900748722586E-9-6456755.470780299i          1.6113152936321855                                1.9119416964285712E14
88                                                1.6685843614337832                                -6686240.270121415i                               1.6685843614337832                                1.9119416964285712E14
88                                                1.7151276969639986                                -6872745.628508264i                               1.7151276969639986                                1.9119416964285712E14
88                                                1.7928135111017978                                -7184043.055783075i                               1.7928135111017978                                1.9119416964285712E14
89                                                1.4480125412457954-1.8530410764703488E-7i         -0.7373654506192996-5761957.646464444i            1.4480125412457954                                1.8986222799240025E14
