% Model:              HY_Ge.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jul 10 2024, 17:00
% Table:              Table 1 - 20240708NEWREDO
% daddy                                           Effective mode index                              Eigenvalue                                        real(ewfd.neff) (1)                               Frequency (Hz)
38                                                1.5226261013476388-7.213546036163502E-16i         -6.9800892916456965E-9-1.4733483493299207E7i      1.5226261013476388                                4.616926971252566E14
38                                                1.5237658873813502                                -1.4744512477170374E7i                            1.5237658873813502                                4.616926971252566E14
38                                                1.5238121446839579                                -1.4744960079640744E7i                            1.5238121446839579                                4.616926971252566E14
38                                                1.5244652271979708                                -1.4751279543382669E7i                            1.5244652271979708                                4.616926971252566E14
38                                                1.5245233459917737                                -1.4751841921952423E7i                            1.5245233459917737                                4.616926971252566E14
39                                                1.522416052975047-2.4579939553508423E-15i         -2.3650890513624268E-8-1.4648732274834843E7i      1.522416052975047                                 4.5910024196018375E14
39                                                1.5235686174442298                                -1.4659822284235068E7i                            1.5235686174442298                                4.5910024196018375E14
39                                                1.5236155942329797                                -1.4660274296285378E7i                            1.5236155942329797                                4.5910024196018375E14
39                                                1.5242758450414675                                -1.466662724908621E7i                             1.5242758450414675                                4.5910024196018375E14
39                                                1.5243348846386688                                -1.4667195329836098E7i                            1.5243348846386688                                4.5910024196018375E14
40                                                1.5222073890646013                                -1.4564940763630817E7i                            1.5222073890646013                                4.56536738071066E14
40                                                1.5233728011631853                                -1.457609177912518E7i                             1.5233728011631853                                4.56536738071066E14
40                                                1.5234205042045221                                -1.4576548216254776E7i                            1.5234205042045221                                4.56536738071066E14
40                                                1.5240879597171977                                -1.4582934632504176E7i                            1.5240879597171977                                4.56536738071066E14
40                                                1.5241479291224                                   -1.4583508437913792E7i                            1.5241479291224                                   4.56536738071066E14
41                                                1.5219991593413813                                -1.4482083930610973E7i                            1.5219991593413813                                4.5400170318021194E14
41                                                1.5231774893617003                                -1.4493295943539811E7i                            1.5231774893617003                                4.5400170318021194E14
41                                                1.5232259250219065                                -1.4493756817182241E7i                            1.5232259250219065                                4.5400170318021194E14
41                                                1.52390062244474                                  -1.4500176679273013E7i                            1.52390062244474                                  4.5400170318021194E14
